Na2O Al2O3 MgO SiO2 K2O CaO TiO2 Cr2O3 FeO	MnO X Y
2.3691	19.4313	0.0000	64.7600	12.6119	0.0000	0.0000	0.0000	0.0638	0.0000	-18.0917	6.2011
1.3870	20.4391	0.0000	52.8695	9.4596	0.0000	0.0000	0.0000	0.3364	0.0000	-18.0917	6.2234
3.0724	19.4640	0.0000	65.0521	11.7292	0.0000	0.0000	0.0000	0.0458	0.0000	-18.0917	6.2458
2.6666	19.3975	0.0000	64.5668	12.3075	0.0000	0.0000	0.0000	0.0458	0.0000	-18.0917	6.2682
2.9353	19.4547	0.0000	64.9468	11.7233	0.0000	0.0000	0.0000	0.0429	0.0000	-18.0917	6.2905
3.1191	19.7045	0.0000	64.7712	11.5351	0.0000	0.0000	0.0000	0.0510	0.0000	-18.0917	6.3129
2.8480	19.5109	0.0000	64.8763	11.9374	0.0000	0.0000	0.0000	0.0364	0.0000	-18.0917	6.3352
2.0179	19.3587	0.0000	64.6029	13.2757	0.0000	0.0000	0.0000	0.0415	0.0000	-18.0917	6.3576
2.3267	19.4440	0.0000	64.5310	12.7392	0.0000	0.0000	0.0000	0.0141	0.0000	-18.0917	6.3799
2.8282	19.5610	0.0000	64.2319	11.7142	0.0000	0.0000	0.0000	0.0245	0.0000	-18.0917	6.4023
2.9300	19.5711	0.0000	64.7102	11.6581	0.0000	0.0000	0.0000	0.0663	0.0000	-18.0917	6.4246
2.9107	19.5217	0.0000	64.8246	11.8195	0.0000	0.0000	0.0000	0.0450	0.0000	-18.0917	6.447
2.5003	19.4878	0.0000	64.5739	12.4514	0.0000	0.0000	0.0000	0.0698	0.0000	-18.0917	6.4693
2.5653	19.4451	0.0000	64.3485	12.2813	0.0000	0.0000	0.0000	0.0930	0.0000	-18.0917	6.4917
1.6541	19.1792	0.0000	64.0041	13.6216	0.0000	0.0000	0.0000	0.1875	0.0000	-18.0917	6.514
0.0000	57.9789	7.1009	0.1722	0.0000	0.0000	0.0000	0.0000	30.6328	0.0825	-17.6818	7.1056
0.0000	57.6717	7.1553	0.0166	0.0000	0.0000	0.0000	0.0000	30.5697	0.1015	-17.6885	7.0463
0.0000	58.3915	7.2614	0.0000	0.0000	0.0000	0.0000	0.0000	30.2632	0.0972	-17.6827	7.2415
0.0000	58.0952	6.9443	0.0063	0.0000	0.0000	0.0000	0.0000	31.4287	0.1066	-17.7814	7.2312
0.0000	57.7042	7.0626	0.0064	0.0000	0.0000	0.0000	0.0000	30.9904	0.0613	-17.8602	7.226
0.0000	58.5505	7.2631	0.0155	0.0000	0.0000	0.0000	0.0000	30.3351	0.0959	-17.7922	7.264
0.0000	58.3110	7.1714	0.0000	0.0000	0.0000	0.0000	0.0000	30.9868	0.0812	-17.7454	7.3029
0.0000	57.1122	7.4487	0.0000	0.0000	0.0000	0.0000	0.0000	31.6249	0.0734	-17.7864	7.3299
0.0000	58.4516	7.1683	0.0203	0.0000	0.0000	0.0024	0.0000	30.3225	0.0787	-17.8502	7.1524
0.0000	57.8334	6.9747	0.0000	0.0000	0.0000	0.0177	0.0000	31.1757	0.0937	-17.9949	7.0671
0.0000	58.4343	7.1537	0.0187	0.0000	0.0000	0.0225	0.0000	30.8333	0.0894	-17.93		6.9408
0.0000	58.6851	7.1852	0.0003	0.0000	0.0000	0.0027	0.0000	30.7980	0.0856	-17.9648	6.9343
0.0000	58.2203	7.2638	0.0000	0.0000	0.0000	0.0000	0.0000	31.0237	0.0778	-18.0085	6.9282
0.0000	58.0651	7.0299	0.0266	0.0000	0.0000	0.0000	0.0000	30.5584	0.0787	-18.076		6.9442
0.0000	56.5502	6.7187	0.0000	0.0000	0.0000	0.0117	0.0000	31.5558	0.0561	-18.2103	6.9426
0.0000	56.2346	6.6351	0.0010	0.0000	0.0000	0.0000	0.0000	31.1173	0.1010	-18.242		6.9217
0.0000	56.7550	6.7393	0.0168	0.0000	0.0000	0.0055	0.0000	31.4434	0.0897	-18.1795	7.0607
0.0000	56.3314	6.7165	0.0154	0.0000	0.0000	0.0181	0.0000	31.8730	0.0979	-18.225		7.0836
0.0000	55.7825	6.7608	0.0000	0.0000	0.0000	0.0000	0.0000	31.3545	0.0876	-18.3779	6.9248
0.0000	56.1296	6.8263	0.0825	0.0000	0.0000	0.0524	0.0000	30.6678	0.0682	-18.4032	6.7932
0.0870	16.6650	15.9830	37.5100	9.3920	0.0000	3.4270	0.0000	11.3030	0.0050	-17.6384	6.1652
0.0680	15.7400	14.5840	35.9130	9.2550	0.0000	4.3950	0.0000	12.3040	0.0040	-17.8838	6.4442
0.0620	15.1440	11.5890	34.0620	9.0690	0.0000	5.2660	0.0000	15.4370	0.0160	-16.9302	8.2282
0.0860	15.6850	11.5120	34.8110	9.0980	0.0000	5.2710	0.0000	15.6070	0.0200	-16.9485	8.1121
0.0810	15.4990	12.8270	35.3650	9.1900	0.0000	4.6500	0.0000	13.9870	0.0060	-16.5792	8.4102
0.0910	15.9640	13.8750	36.1300	9.1100	0.0000	4.3990	0.0000	13.7120	0.0140	-16.4449	8.5204
0.0700	16.0740	13.9280	36.6580	9.3180	0.0000	4.8370	0.0000	13.4320	0.0400	-17.7424	7.8679
0.1230	34.5240	10.8080	49.2010	0.0080	0.0040	0.0000	0.0000	4.4270	0.0000	-17.4479	6.6159
0.0930	34.5170	10.6340	49.3100	0.0090	0.0050	0.0000	0.0000	4.6030	0.0000	-17.5452	6.6984
0.0520	34.8210	10.6950	49.6380	0.0080	0.0360	0.0000	0.0000	4.6150	0.0000	-17.6412	6.8082
0.0620	34.5110	10.5170	49.5620	0.0060	0.0000	0.0000	0.0000	4.6110	0.0000	-17.7379	6.9044
0.0670	34.6220	10.6450	49.4990	0.0060	0.0000	0.0000	0.0000	4.6450	0.0000	-17.8345	7.0006
0.0710	34.5080	10.6280	49.6730	0.0100	0.0200	0.0000	0.0000	4.3670	0.0000	-17.9312	7.0968
0.0730	34.2380	10.6360	49.6740	0.0090	0.0050	0.0000	0.0000	4.5520	0.0000	-18.0278	7.1929
